rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
66932,lin,,xu,,harvard university,2504045148,,,
66933,weisheng,,zhang,,dalian university of technology,2127704668,,,
66934,m,,holtrop,,university system of new hampshire,2609033825,,,
66935,jianguo,,xu,,chinese center for disease control and prevention,2098049636,,,
66936,p,,garciaabia,,heidelberg university,2068918886,,,
66937,m,a,shah,,quaid i azam university,2498310758,,,
66938,andrea,,laubscher,,california polytechnic state university,2429071978,,,
66939,diego,f,nino,,,2140451442,,,
66940,marleen,,temmerman,,world health organization,2031858292,,,
66941,gregory,r,cook,,north dakota state university,2090054265,,,
66942,arun,,kumar,,university of delhi,2254451327,,,
66943,qingyu,,li,,,2596450946,,,
66944,theodore,,sider,,rutgers university,595407496,,,
66945,xinping,,yang,,harvard university,2161980047,,,
66946,andreas,,meyer,,german aerospace center,2952114831,,,
66947,jian,,zhang,,,2851189391,,,
66948,marius,,ionescu,,university of connecticut,2463216278,,,
66949,youshan,,miao,,university of science and technology of china,2961715866,,,
66950,lauren,c,abbott,,pennsylvania state university,2745086619,,,
66951,jian,,zhang,,,2866786985,,,
66952,siyu,,li,,zhengzhou university,2341974717,,,
66953,daniel,t,montoro,,stanford university,2015179468,,,
66954,rana,,saha,,max planck society,2893034192,,,
66955,ezio,,torassa,,,2920723162,,,
66956,yang,,wu,,nara institute of science and technology,2618995423,,,
66957,sheila,,soltani,,salk institute for biological studies,2528654053,,,
66958,amy,l,angert,,university of british columbia,1997615862,,,
66959,thi,hien,doan,,national central university,3003822846,,,
66960,aditya,r,jangid,,california polytechnic state university,2922754819,,,
66961,hongchi,,wang,,chinese academy of sciences,2167943957,,,
66962,r,j,young,,university of manchester,2574660387,,,
66963,netrawati,,netrawati,,,2917970736,,,
66964,yi,,wu,,indiana university,2912564023,,,
66965,salvatore,,buontempo,,rio de janeiro state university,2952737592,,,
66966,liang,,chang,,east china normal university,2158375736,,,
66967,minkyu,,kim,,harvard university,2498605888,,,
66968,karl,heinz,hoffmann,,,2507289415,,,
66969,paul,,choboter,math,,2762978120,2005,Professor,"B.Sc., Simon Fraser University, 1995; M.Sc., McGill University, 1997; Ph.D., University of Alberta, 2002."
66970,yan,,wu,,huazhong university of science and technology,2637312845,,,
66971,yunxia,,zhao,,,2836542286,,,
66972,rahmat,,rahmat,,,2208772947,,,
66973,b,,caponeri,,university of perugia,1984934740,,,
66974,andrew,d c,maccoll,,university of nottingham,666678107,,,
66975,masako,,abney,,university of california santa barbara,2511549278,,,
66976,m,,contalbrigo,,istituto nazionale di fisica nucleare,2647438176,,,
66977,qianqian,,sun,,beijing jiaotong university,2237379425,,,
66978,prajakta,,mitra,,lawrence berkeley national laboratory,2141565813,,,
66979,dominik,,nowatschin,,university of hamburg,1262498680,,,
66980,k,,padeken,,rwth aachen university,2081436541,,,
66981,puragra,,guhathakurta,,university of california santa cruz,1590506371,,,
66982,xiaohua,,yu,,university of california irvine,2308354955,,,
66983,fan,,yang,math,stanford university,2590520213,,,
66984,khaled,,elmahgoub,,university of mississippi,244069296,,,
66985,kai,,xu,,zhengzhou university,2715497394,,,
66986,robert,j,dodson,,j craig venter institute,2149168060,,,
66987,jian,,zhang,,,2829333438,,,
66988,joseph,d,szustakowski,,novartis,503165899,,,
66989,margaret,,rice,,california polytechnic state university,2662839247,,,
66990,yu,,fu,,university of florida,2992223194,,,
66991,m,,gavrilenko,,joint institute for nuclear research,1913861083,,,
66992,jianping,,yin,,national university of defense technology,2168239069,,,
66993,soon,hyeok,hong,,nanyang technological university,2099950564,,,
66994,brian,d,duscha,,duke university,2012132326,,,
66995,majid,,poshtan,electrical engineering,,2736960493,2015,Associate Professor,"B.S., Tehran University-Tehran 1988;  M.Sc., University of New Brunswick,-Fredericton 1992;  Ph.D. , Tulane University, New Orleans 2000"
66996,zhibin,,tang,,university of south china,2321986556,,,
66997,ronald,w,woodard,,university of michigan,2099196934,,,
66998,huijuan,,shi,,fudan university,2630595613,,,
66999,yannan,,zhang,,kunming university of science and technology,2251863072,,,
67000,bo,,li,,harvard university,2694853665,,,
67001,qingfeng,,chen,,,2520462378,,,
67002,c,a,haynam,,lawrence livermore national laboratory,2094674994,,,
67003,xiaoyu,,zhang,,university of pennsylvania,2249503795,,,
67004,bruce,e,kendall,,university of california santa barbara,2108175422,,,
67005,ling,,zhao,,peking university,2618012735,,,
67006,ruifang,,zhang,,,2494051396,,,
67007,hanswalter,,rix,,max planck society,706786387,,,
67008,carley,de oliveira,martins,,rwth aachen university,2165453908,,,
67009,chunjun,,song,,chinese academy of sciences,2156541016,,,
67010,duo,,gong,,university of south china,2163651676,,,
67011,nan,,liang,,shandong university,2308125795,,,
67012,heng,,fan,,temple university,2428417126,,,
67013,a,,holzner,,university of california san diego,3004183662,,,
67014,patrick,,nitschke,,paris descartes university,2953098360,,,
67015,hilary,,walecka,,stanford university,2487628924,,,
67016,dongsheng,,li,,china three gorges university,2190750848,,,
67017,jeffrey,,choi,,stanford university,2137470087,,,
67018,jessica,,roberts,,emory university,2943595656,,,
67019,yaofeng,,xue,,east china normal university,2712351885,,,
67020,krzysztof,,nawrocki,,,2815636626,,,
67021,mattia,,arrigo,,paris diderot university,2643965075,,,
67022,yaniv,,brandvain,,university of minnesota,1892168855,,,
67023,p,,rastgoufard,,tulane university,1288582312,,,
67024,benke,,hong,,peking university,2623780009,,,
67025,jian,,zhang,,southern university and a m college,2952475818,,,
67026,xiaohua,,yu,,university of wisconsin madison,2311206060,,,
67027,athiwat,,hutchaleelaha,,millennium pharmaceuticals,267367609,,,
67028,edward,l,krawitt,,dartmouth college,202749120,,,
67029,d,,jenkins,,virginia tech,2582099137,,,
67030,chaofeng,,zhang,,dalian institute of chemical physics,2109977805,,,
67031,taufik,,taufik,electrical engineering,california polytechnic state university,2144187599,,,
67032,n,,terentyev,,carnegie mellon university,2422584527,,,
67033,i,,antropov,,ecole polytechnique,2986751185,,,
67034,c,,niemann,,lawrence livermore national laboratory,2614015206,,,
67035,jian,,zhang,,henan university,2723984619,,,
67036,hefeng,,wang,,taiyuan university of technology,2128393453,,,
67037,m,,orefice,,polytechnic university of turin,2111452401,,,
67038,jian,,zhang,,university of california san francisco,2105423091,,,
67039,nathaniel,w,martinez,biology,california polytechnic state university,2356557046,2013,Assistant Professor,"B.S., University of California, Santa Cruz, 2002; Ph.D. Cornell University, 2010; M.D., 2012."
67040,kai,ke,pan,,apache corporation,2983769352,,,
67041,j,,kimbrough,,lawrence livermore national laboratory,2577282314,,,
67042,jian,,wang,,beijing jiaotong university,2628367634,,,
67043,wenxiu,,ma,,university of washington,2104505621,,,
67044,faxing,,wang,,dresden university of technology,2141762841,,,
67045,li,,wang,,shandong university,2680403226,,,
67046,v,,kachanov,,university of bristol,3003987234,,,
67047,kurt,m,fristrup,,national park service,2005939496,,,
67048,rongguo,,wang,,harbin institute of technology,2120332589,,,
67049,michinori,,nakamura,,university of tokyo,2158343472,,,
67050,yongbing,,zhang,,tsinghua university,2131277106,,,
67051,david,,gidalevitz,,illinois institute of technology,12367154,,,
67052,yuewei,,guo,,chinese academy of sciences,2115810612,,,
67053,greg,p,heath,,university of bristol,2943726913,,,
67054,benjamin,a,shoemaker,,national institutes of health,2085205320,,,
67055,michael,a,calderwood,,harvard university,2599302475,,,
67056,jian,,zhang,,zhejiang university,2675062098,,,
67057,jonathan,s,stamler,,duke university,2062693718,,,
67058,silvia,,maselli,,ecole polytechnique,2971874647,,,
67059,joseph,,duris,,university of california los angeles,2997925217,,,
67060,ronald,d,noebe,,glenn research center,1972778344,,,
67061,funing,,zhong,,nanjing agricultural university,2629514605,,,
67062,g,,ortona,,university of turin,1982674303,,,
67063,c,a carrillo,montoya,,university of los andes,2987701641,,,
67064,alan,,campbell,,,2809542052,,,
67065,youqi,,zhu,,tsinghua university,2125051301,,,
67066,ali,,shaban,,california polytechnic state university,2425206205,1984,Professor,"B.S., University of Tripoli, 1974; M.S., University of Southern California, 1978; Ph.D., Oregon State University, 1985."
67067,jian,,zhang,,,2826548692,,,
67068,juliana,,whitmore,,fermilab,2843915738,,,
67069,s,,malik,,university of nebraska lincoln,2999170525,,,
67070,xinlong,,chen,,nanjing university of science and technology,2161522146,,,
67071,hongping,,zhang,,huawei,2653566436,,,
67072,david,a,caron,,university of southern california,388118000,,,
67073,jianqi,,zhang,,,2588915190,,,
67074,sergei,,gleyzer,,florida state university,3004151292,,,
67075,sisi,,wang,,jilin university,2766550526,,,
67076,charles,ray,newsom,,university of iowa,1986901507,,,
67077,brittany,e,cunningham,,california polytechnic state university,2894280195,,,
67078,polly,,pine,,,2412033543,,,
67079,qun,,yang,,max planck society,2963846673,,,
67080,fan,,yang,math,fred hutchinson cancer research center,2602251826,,,
67081,shu,,miao,,dalian institute of chemical physics,2519971387,,,
67082,claudio,adriano,piechnik,,federal university of parana,2325493319,,,
67083,xuhong,,hu,,,2308388431,,,
67084,simon,,kwan,,fermilab,2994452055,,,
67085,y,,ilieva,,university of south carolina,2790143579,,,
67086,v,,batourine,,thomas jefferson national accelerator facility,2837231212,,,
67087,dingyuan,,tang,,nanyang technological university,2573121134,,,
67088,matthew,n,sysak,,university of california santa barbara,3003922040,,,
67089,xiaofeng,,wei,,,2888087164,,,
67090,ye,,tian,,university of south carolina,2296428162,,,
67091,j,m,shick,,university of maine,1963832975,,,
67092,pamela,b,conley,,,2113189527,,,
67093,lara,m,kueppers,,university of california berkeley,603810,,,
67094,yan,,xu,,chinese academy of sciences,2995107494,,,
67095,john,g,duman,,university of notre dame,1431352998,,,
67096,yingya,,liu,,ghent university,2107356841,,,
67097,benjamin,,frank,,max planck society,2774972073,,,
67098,chao,,shang,,tsinghua university,2066921134,,,
67099,kristen,j,brennand,,icahn school of medicine at mount sinai,2305439406,,,
67100,patrick,,aloy,,,2044769972,,,
67101,antonino,,polimeno,,university of padua,2262677177,,,
67102,v,,khachatryan,,yerevan physics institute,2606741178,,,
67103,fei,,ding,,pacific northwest national laboratory,1977530046,,,
67104,hui,,chai,,xinjiang university,2104571596,,,
67105,daniele,,trocino,,,3003823822,,,
67106,lei,,guo,,florida international university,2232661716,,,
67107,ahmed,,ali,,austrian academy of sciences,2996188889,,,
67108,gail,h,collins,,united states fish and wildlife service,2321037019,,,
67109,lanlan,,chen,,east china university of science and technology,2101425905,,,
67110,cynthia,h,twohy,,oregon state university,2212935424,,,
67111,lauren,m,phillips,,case western reserve university,2135996162,,,
67112,giacomo,,saielli,,university of padua,2242852615,,,
67113,ganlin,,zhang,,chinese academy of sciences,2132293385,,,
67114,fan,,yang,math,,2847160075,,,
67115,fan,,yang,math,university of hong kong,2583508750,,,
67116,shinichi,,satoh,,university of tokyo,2146842387,,,
67117,fadia,,haddad,,,2129770263,,,
67118,estelle,l,basor,,california polytechnic state university,2428385049,,,
67119,j,,salfeldnebgen,,,2581804826,,,
67120,katherine,c,chen,,california polytechnic state university,2128787240,,,
67121,shanshan,,zhou,,university of louisville,2170304308,,,
67122,xiaohui,,xu,,,2665494329,,,
67123,tieqiao,,tang,,beihang university,2769434434,,,
67124,jiawang,,hong,,beijing institute of technology,2103523139,,,
67125,nicholas,a,melosh,,stanford university,94254947,,,
67126,zhenghao,,hu,,beijing jiaotong university,2617882472,,,
67127,isabell,,meyer,,university of bonn,2951952261,,,
67128,shaoxia,,lin,,south university,2297051015,,,
67129,nilma,,zola,,,2789717896,,,
67130,klaus,,mullen,,max planck society,2433824650,,,
67131,charles,a,knight,biology,california polytechnic state university,2141337483,2003,Professor,"B.S., Western Washington University, 1996; Ph.D., Stanford University, 2002."
67132,joseph,c,mellor,,university of toronto,2755245981,,,
67133,shenheng,,xu,,tsinghua university,2297640869,,,
67134,paolo,,rossi,,istituto nazionale di fisica nucleare,2224175013,,,
67135,k,j,smith,,university at buffalo,2518366127,,,
67136,andrew,g,taylor,,scripps institution of oceanography,2660186043,,,
67137,stephen,,richardson,,stanford university,2109388736,,,
67138,yan,jessie,zhang,,university of texas at austin,2410002377,,,
67139,wenruo,,zhu,,huawei,2595108812,,,
67140,francesca,,cavallari,,university of strasbourg,2964305878,,,
67141,matthew,k,ritter,biology,california polytechnic state university,2162702295,2003,Professor,"B.S., University of California, Santa Barbara, 1996; Ph.D., University of California, San Diego, 2002."
67142,s,,bansal,,university of antwerp,2664708058,,,
67143,leping,,liu,,east china normal university,2138617824,,,
67144,frank,jm,geurts,,rice university,2994255841,,,
67145,shuichiro,,maeda,,university of yamanashi,2467084259,,,
67146,yuanchao,,xue,,chinese academy of sciences,2133932003,,,
67147,p,,petrov,,vilnius university,2585114600,,,
67148,r,g,kraus,,lawrence livermore national laboratory,2895198184,,,
67149,jeffrey,d,mcgovern,,california polytechnic state university,2222274541,,,
67150,nicholas,,mocciolo,,,281819144,,,
67151,gary,p,grim,,los alamos national laboratory,2047227916,,,
67152,william,w,cohen,,carnegie mellon university,2115385359,,,
67153,michael,,black,biology,,2190325781,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
67154,heather,,debruhl,biology,stanford university,239319062,,,
67155,hyunchul,,kim,,,2364356631,,,
67156,daniel,,forbes,,,2700425246,,,
67157,michael,,brand,,california polytechnic state university,2501752866,,,
67158,nan,,wang,,chinese academy of sciences,2651076654,,,
67159,alice,a,winn,,florida state university,2153265201,,,
67160,gabriele,,benelli,,university of kansas,2973939772,,,
67161,jianguo,,yang,,zhejiang university,2308159550,,,
67162,willis,,lin,,national central university,2311862338,,,
67163,k,l,giovanetti,,james madison university,1991555147,,,
67164,v,,kozhuharov,,sofia university,2046900309,,,
67165,lei,,yu,,zhejiang university,2114795606,,,
67166,l,,ceard,,austrian academy of sciences,2794240085,,,
67167,jiye,,shi,,chinese academy of sciences,2685909078,,,
67168,len,,debenedictis,,,2297084004,,,
67169,nicolas,,magaud,,university of strasbourg,2584000613,,,
67170,liang,,chen,,,2477733994,,,
67171,alan,j,heeger,,university of california berkeley,1549940845,,,
67172,ganglu,,zhao,,wuhan university,2127083632,,,
67173,benren,,liao,,east china normal university,2112075893,,,
67174,c,,pistone,,rwth aachen university,2088777850,,,
67175,l,,gomes,,centre national de la recherche scientifique,2118236292,,,
67176,andrew,n,sharpley,,,1867298950,,,
67177,henning,,sorum,,norwegian university of life sciences,2035366024,,,
67178,jacob,j,valenzuela,,california polytechnic state university,2476488843,,,
67179,lizhen,,gao,,taiyuan university of technology,2674178188,,,
67180,thomas,,glauben,,leibniz association,2292201620,,,
67181,xiaoqi,,zhang,,jinan university,2950445204,,,
67182,jialie,,wang,,peking university,2916268182,,,
67183,j,,hanlon,,fermilab,2618374316,,,
67184,si,,sun,,fudan university,2163980465,,,
67185,r,,luboradzki,,technical university of berlin,2431400118,,,
67186,mohammed,,mahmoud,,fayoum university,2771105978,,,
67187,duanqing,,pei,,guangzhou institutes of biomedicine and health,2244032713,,,
67188,sheng,,chen,,university of oklahoma,2420127950,,,
67189,b,c,choudhary,,university of delhi,2995173587,,,
67190,xun,,xu,,,2570467540,,,
67191,f,,thyssen,,ghent university,2951198942,,,
67192,salahdine,,chibout,,novartis,2177939678,,,
67193,r,,schofbeck,,austrian academy of sciences,2791291112,,,
67194,yi,,hu,,,2746431721,,,
67195,c,a carrillo,montoya,,claude bernard university lyon 1,2419996911,,,
67196,w,q,fan,,university of florida,2577447159,,,
67197,xiaoqing,,li,,,2666445056,,,
67198,michael,m,green,,state university of new york system,2107226372,,,
67199,daoxiang,,zhang,,shanghai jiao tong university,2113878276,,,
67200,qiang,,fu,,university of electronic science and technology of china,2981935365,,,
67201,brian,g,heikes,,university of rhode island,2081241352,,,
67202,jie,,xiao,,pacific northwest national laboratory,2128656649,,,
67203,marc,r,zosky,,california polytechnic state university,324385041,,,
67204,lijuan,,tu,,,2992847121,,,
67205,zhaoguang,,hu,,state grid corporation of china,2630170899,,,
67206,p,,lamichhane,,wayne state university,2475735317,,,
67207,yang,,mi,,center for excellence in education,2750429471,,,
67208,jeffery,m,morrissette,,stanford university,2081110307,,,
67209,derek,,manov,,university of california santa barbara,2443360568,,,
67210,cheng,,zhang,,university of michigan,2687482169,,,
67211,mario,,galanti,,university of rochester,2977446205,,,
67212,wensen,,liu,,,2677193031,,,
67213,shuyou,,li,,international institute of minnesota,2154314056,,,
67214,shiwei,,lin,,hainan university,2780150089,,,
67215,xiaohui,,yu,,china medical university,2619947340,,,
67216,jian,,zhang,,fourth military medical university,2918005074,,,
67217,zefeng,,xing,,chinese academy of sciences,2601859413,,,
67218,jacob,a,johnson,,university of nebraska lincoln,2110699862,,,
67219,lixi,,wang,,nanjing university of technology,2153199962,,,
67220,ram,krishna,dewanjee,,,2950150493,,,
67221,yujuan,,li,,,2512959847,,,
67222,cassandra,,wong,,university of toronto,2634168685,,,
67223,carissa,j,klein,,university of queensland,2130229622,,,
67224,claude,,charlot,,ecole polytechnique,2963061114,,,
67225,hai,,zhou,,fudan university,2161883515,,,
67226,qi,,jin,,peking union medical college,2567289216,,,
67227,yuanli,,hu,,chinese academy of sciences,2584525186,,,
67228,claudia,,seitz,,rutgers university,3003300228,,,
67229,stefano,,lacaprara,,,2952542597,,,
67230,yujui,yvonne,wan,,university of california davis,2693708164,,,
67231,michael,,minneman,,,2036906400,,,
67232,ji,,chen,,university of houston,2428549537,,,
67233,george,c,schatz,,northwestern university,2114238882,,,
67234,jan,,hrbek,,,2951526820,,,
67235,s,,toda,,kansas state university,2132785593,,,
67236,kathy,,kowal,,university of illinois at chicago,2736273853,,,
67237,chunjie,,wang,,,2736208320,,,
67238,ping,,wang,,,2715367872,,,
67239,erning,,miao,,,2822814149,,,
67240,amanda,f,hanninen,,university of alabama,2046704072,,,
67241,d,j,fischer,,,2955590094,,,
67242,simon,r,harris,,wellcome trust sanger institute,2148121041,,,
67243,kenneth,j,pienta,,university of michigan,516831698,,,
67244,yongsheng,,zhang,,chinese academy of sciences,2623879640,,,
67245,akira,,moh,,indiana university,2609953255,,,
67246,xiaowei,,sun,,,2261957110,,,
67247,david,,rodda,,nicta,2134063612,,,
67248,loran,d,solorio,,case western reserve university,2085042687,,,
67249,j,,ribnik,,university of california santa barbara,2058795521,,,
67250,goro,,kato,math,,2652224002,1981,FERP,"B.S., Shizuoka University, Japan, 1972; M.A., West Virginia University, 1974; Ph.D., University of Rochester, 1979."
67251,jack,,deslippe,,,1901935108,,,
67252,danielle,,champney,math,university of california berkeley,1836235276,2013,Associate Professor,"B.S., Bowling Green State University, 2007; M.A., University of California, Berkeley, 2010; Ph.D., 2013."
67253,william,g,teague,,university of california san francisco,2130295309,,,
67254,yu,,zhu,,zhengzhou university,2942777872,,,
67255,l,di,girolamo,,university of illinois at urbana champaign,2109913617,,,
67256,cynthia,j,downs,,hamilton college,2105096722,,,
67257,fan,,yang,math,yantai university,2694560276,,,
67258,fan,,yang,math,chinese academy of sciences,2642131477,,,
67259,wenbo,,liu,,harbin institute of technology,2167847448,,,
67260,sabine,,goke,,university of illinois at urbana champaign,2305997339,,,
67261,shuaibing,,luo,,,2512763423,,,
67262,jiangeng,,xue,,princeton university,2156050978,,,
67263,suren,,gourapura,,,2923608611,,,
67264,rafael,rubio de,casas,,university of montpellier,2141600295,,,
67265,j,,asaadi,,texas a m university,1994340906,,,
67266,james,h,geiger,,,2152839730,,,
67267,le,,xin,,indiana university purdue university indianapolis,2135243317,,,
67268,s,,bansal,,university of antwerp,2792045124,,,
67269,t,,peiffer,,karlsruhe institute of technology,2584296010,,,
67270,jan,,soliman,,california polytechnic state university,2127805008,,,
67271,robert,b,kimsey,,california polytechnic state university,1991850582,,,
67272,yang,,yang,,chinese academy of sciences,2157099620,,,
67273,shan,,burson,,,2742958694,,,
67274,maria,,beger,,university of queensland,2047130226,,,
67275,magdalena,,maj,biology,,2161293950,,,
67276,sai,,wang,,kunming university of science and technology,2916498047,,,
67277,yong,,huang,,clemson university,2599500416,,,
67278,anita,,garg,,university of toledo,2147695235,,,
67279,john,e,mccarthy,,washington university in st louis,2146679433,,,
67280,burin,,asavapibhop,,chulalongkorn university,2823338637,,,
67281,nikki,l,adams,biology,california polytechnic state university,2316876430,2002,Professor,"B.A., University of California, Santa Barbara, 1988; M.S., University of Maine, 1995; Ph.D., 2000."
67282,shusen,,kang,,chinese academy of sciences,2167224977,,,
67283,jinghua,,an,,chinese academy of sciences,2785688239,,,
67284,javad,,poshtan,,iran university of science and technology,2014788276,,,
67285,michael,w,martynowycz,,illinois institute of technology,1843018425,,,
67286,colin,,ohrt,,walter reed army institute of research,2305866438,,,
67287,hamish,,mcnab,,university of edinburgh,2955393737,,,
67288,jiajun,,liang,,,2890676947,,,
67289,y,,li,,shanghai jiao tong university,2648619732,,,
67290,mahdy,,khari,,universiti teknologi malaysia,2065054422,,,
67291,gareth,j,williams,,bangor university,2983148246,,,
67292,silvia,,maselli,,university of savoy,2952936152,,,
67293,lifang,,yu,,east china normal university,2161130201,,,
67294,c,,dragoiu,,university of illinois at chicago,2473016029,,,
67295,piotr,,traczyk,,california institute of technology,2840050399,,,
67296,bolin,,wu,,guilin university of technology,2685549287,,,
67297,james,,hawreliak,,,2466003693,,,
67298,jyothsna,rani,komaragiri,,austrian academy of sciences,3005659896,,,
67299,gang,,wang,,university of south china,2901523207,,,
67300,federica,,primavera,,university of bologna,3004021525,,,
67301,g,scott,herron,,,2318908194,,,
67302,jian,,zhang,,harvard university,2580003620,,,
67303,makbul,,anwari,,universiti teknologi malaysia,2209856293,,,
67304,yabo,,xie,,beijing university of technology,2146843430,,,
67305,hao,,gao,,jinan university,2164112170,,,
67306,li,,ding,,ontario institute for cancer research,2486778680,,,
67307,julius,a,frazier,,california polytechnic state university,2031598399,,,
67308,thomas,s,duffy,,princeton university,2421963600,,,
67309,taufik,,taufik,,california polytechnic state university,240892755,,,
67310,breanna,j,putman,,san diego state university,2143173459,,,
67311,p,,tropea,,cern,1982806870,,,
67312,michele,de,marchi,,ecole polytechnique federale de lausanne,2126887778,,,
67313,liangyuan,,hu,,icahn school of medicine at mount sinai,2772482919,,,
67314,shane,,dixon,,california polytechnic state university,2304326513,,,
67315,vladimir,,mossolov,,belarusian state university,2987539320,,,
67316,minghua,,chen,,tsinghua university,2685025148,,,
67317,donna,j,koslowsky,,michigan state university,1127988101,,,
67318,lin,,ding,,university of michigan,2966469513,,,
67319,xiaolei,,wang,,chinese academy of sciences,2112011150,,,
67320,chhinder,p,sodhi,,boston children s hospital,2103163796,,,
67321,arthur,c m,chong,,hong kong university of science and technology,2150251416,,,
67322,tasha,m,santiagorodriguez,,,3003857819,,,
67323,matthew,t,stier,,vanderbilt university medical center,2980428702,,,
67324,min,,sun,,university of hong kong,2141240247,,,
67325,kai,fang,lee,,university of mississippi,2640001976,,,
67326,teimuraz,,lomtadze,,,2963520455,,,
67327,melissa,monique,littlefield,,,2122234831,,,
67328,fan,,yang,math,peking university,2619915217,,,
67329,jian,,zhang,,nanyang technological university,2633808857,,,
67330,j,a,fleming,,university of edinburgh,2584656858,,,
67331,saul,,lubkin,,university of rochester,2483633116,,,
67332,ying,,li,,university of california san diego,2651143133,,,
67333,j,i g,cadogan,,university of edinburgh,2307275744,,,
67334,naoki,,sato,,nippon medical school,2258779106,,,
67335,kent,j,bradford,,,2151103472,,,
67336,peicho,,petkov,,sofia university,2993470464,,,
67337,william,d,hall,,,2120006660,,,
67338,liping,,liu,,china university of petroleum,2440150038,,,
67339,p,y,chuang,,university of california santa cruz,1994636313,,,
67340,d,,mareskaspalcek,,florida institute of technology,128793631,,,
67341,hongxing,,xin,,chinese academy of sciences,2124299297,,,
67342,ashfaq,,ahmad,,quaid i azam university,2294266915,,,
67343,zhaohui,,xiong,,academy of medical sciences united kingdom,2749512739,,,
67344,jun,,zheng,,chinese academy of sciences,2582494245,,,
67345,rui,,song,,xi an university of architecture and technology,2422848571,,,
67346,zhi,min,shao,,fudan university,2627615807,,,
67347,iara,m p,machado,,university of california davis,2620800071,,,
67348,natalia,s,nemeria,,rutgers university,599243847,,,
67349,chunfeng,,ma,,,2829696071,,,
67350,caroline,a,enns,,oregon health science university,2240855123,,,
67351,xiaohua,,yu,,university of connecticut,2113551450,,,
67352,fan,,yang,math,tsinghua university,2608872543,,,
67353,w,edward,olmstead,,northwestern university,2574761067,,,
67354,f,,ambroglini,,university of santiago de compostela,2972826749,,,
67355,manoj,,franklin,,university of maryland college park,2116729989,,,
67356,christopher,,tully,,princeton university,2846932107,,,
67357,monica,n,hall,,university of colorado boulder,2577611930,,,
67358,a,,hazi,,,2616638621,,,
67359,wencai,,ye,,jinan university,2298952868,,,
67360,douglas,alan,cattarusa,,california polytechnic state university,2249866404,,,
67361,james,e,dye,,,2022456490,,,
67362,alberto,sanchez,hernandez,,peking university,2131573963,,,
67363,guillermo,,garciahernando,,imperial college london,2343288012,,,
67364,yilin,,wang,,,2993339604,,,
67365,p,t,springer,,lawrence livermore national laboratory,2198813908,,,
67366,yanqing,,hou,,kunming university of science and technology,2121809111,,,
67367,c,a carrillo,montoya,,cern,3003759837,,,
67368,yongfeng,,hu,,university of saskatchewan,2111782123,,,
67369,d,c,rogers,,national center for atmospheric research,2631875826,,,
67370,caixing,,gu,math,california polytechnic state university,2664283380,1998,Professor,"B.S., Zhejiang University, 1982; M.S., China Textile University, 1986; Ph.D., Indiana University, 1994."
67371,viktor,,matveev,,joint institute for nuclear research,2923969783,,,
67372,joseph,,schulman,,california department of health care services,2920299770,,,
67373,fan,,yang,math,shandong university,2690104577,,,
67374,john,anthony,ellison,,university of california berkeley,2902146311,,,
67375,j,,wickens,,universite libre de bruxelles,2032221449,,,
67376,sarah,c,heilshorn,,stanford university,165494028,,,
67377,roxanne,,bavarian,,harvard university,2767600924,,,
67378,jinsong,,li,,chinese academy of sciences,2130296092,,,
67379,fei,,gao,,,2942254366,,,
67380,dong,,wang,,ohio state university,2433760551,,,
67381,ilaria,,vai,,university of strasbourg,2986523944,,,
67382,wensi,,du,,,2888645943,,,
67383,fan,,yang,math,lawrence berkeley national laboratory,2590915899,,,
67384,allan,c,wilson,,university of california berkeley,2156281163,,,
67385,yun,,yang,,,2827828559,,,
67386,guang,,yang,,university of north carolina at chapel hill,2608774482,,,
67387,xinyi,,jiang,,stanford university,2558475611,,,
67388,l,,vanelderen,,university of hamburg,1490140509,,,
67389,colin,,jessop,,university of notre dame,3003661662,,,
67390,yu,,zhu,,zhengzhou university,2921315689,,,
67391,matthew,,burd,,california polytechnic state university,2121743723,,,
67392,david,,weiss,,,2247310705,,,
67393,fan,,yang,math,university of california davis,2421538168,,,
67394,cato,t,laurencin,,,203210105,,,
67395,harvey,a,rose,,los alamos national laboratory,2433334650,,,
67396,c,,jorda,,spanish national research council,2171911548,,,
67397,christopher,,palmer,,university of california san diego,3003596167,,,
67398,lingfeng,,jin,,,2879667592,,,
67399,james,,hirschauer,,university of antwerp,3003268493,,,
67400,ping,,yang,,soochow university,2646556060,,,
67401,v,d,burkert,,united states department of energy,1968094634,,,
67402,kelly,myer,polacek,biology,california polytechnic state university,1984511408,,,
67403,xinfeng,,liu,,center for excellence in education,2613263793,,,
67404,chamath,kottachchi kankanamge,don,,rwth aachen university,2135965108,,,
67405,rafael,,saborygarcia,,university of arizona,1987558840,,,
67406,jian,,zhang,,tianjin medical university,2633547203,,,
67407,edward,a,brandes,,national center for atmospheric research,2461842895,,,
67408,c,,snyder,,university of iowa,2586688991,,,
67409,patanjali,,varanasi,,joint bioenergy institute,1966128611,,,
67410,j,,swain,,northeastern university,2289352167,,,
67411,stephen,r,palumbi,,harvard university,225918442,,,
67412,lisa,,house,,university of florida,2747317754,,,
67413,roberto,,camassa,,university of north carolina at chapel hill,2008071687,,,
67414,gregory,habib,hammad,,university of mons,2981019146,,,
67415,jian,,zhang,,dalian institute of chemical physics,2663431690,,,
