rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
1361,venkatesh,p,gopinath,,,2307351762,,,
1362,erhong,,li,,,2305548086,,,
1363,david,,pachura,,,1929330051,,,
1364,joyce,,lin,math,,2973865447,2013,Associate Professor,"B.A., University of Virginia, 2004; Ph.D., University of North Carolina at Chapel Hill, 2009."
1365,l,,duong,,,2466989214,,,
1366,s,,prasad,,,2973629895,,,
1367,masanobu,,matsunaga,,,2170750545,,,
1368,toshitake,,tsuda,,,2400153724,,,
1384,amara,,greershort,,,2745458517,,,
1385,matthew,w,kay,,,2170434469,,,
1394,anna,,miller,,,2661574425,,,
1395,kathryn,,valchar,,,334620663,,,
1399,matthew,n j,moore,,,2796952828,,,
1401,aswhin,,vaidya,,,2340354188,,,
1418,saoee,,goh,,,2651323705,,,
1419,josh,,sheldon,,,2097968685,,,
1420,ilana,,schoenfeld,,,2509974274,,,
1421,daniel,,wendel,,,2139955205,,,
1422,hal,,scheintaub,,,2280795336,,,
1426,murat,,oztok,,,44373910,,,
1427,chad,,evans,,,2516825994,,,
1433,joyce,,lin,math,,2607257479,2013,Associate Professor,"B.A., University of Virginia, 2004; Ph.D., University of North Carolina at Chapel Hill, 2009."
1434,derrick,,wong,,,2734990968,,,
1435,angela,,chong,,,2734373029,,,
1436,stefan,,qiu,,,2735355392,,,
1437,joyce,,lin,math,,2735622336,2013,Associate Professor,"B.A., University of Virginia, 2004; Ph.D., University of North Carolina at Chapel Hill, 2009."
1466,allan,j,rossman,,california polytechnic state university,1755290882,,,
1547,elsa,,medina,math,,2729242045,2000,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1994; M.S., 1996; Ph.D., University of Northern Colorado, 2000."
1548,richard,,grassl,,,2725666921,,,
1549,mary,,fayzenk,,,2729162171,,,
1550,robert,l,mayes,,,2980889878,,,
1551,elsa,,medina,math,,2980547359,2000,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1994; M.S., 1996; Ph.D., University of Northern Colorado, 2000."
1560,amanda,,riehl,,,2807267480,,,
1561,steve,,linton,,,2180746150,,,
1562,nik,,ruskuc,,,1985984132,,,
1563,vincent,,vatter,,,56208992,,,
1577,marino,,romero,,university of california san diego,2309749493,,,
1578,anthony,,mendes,math,,2277464667,2004,Professor,"B.S., University of California, Irvine, 2000; M.A., University of California, San Diego, 2001; Ph.D., 2004."
1581,anthony,,mendes,math,,2287298826,2004,Professor,"B.S., University of California, Irvine, 2000; M.A., University of California, San Diego, 2001; Ph.D., 2004."
1582,cynthia,,kehoe,,,2636962965,,,
1583,nicholas,a,loehr,,college of william mary,698752129,,,
1586,sam,,lindbloomairey,,,2998807792,,,
1591,jerey,,remmel,,,2323403549,,,
1601,p,,kim,,university of utah,2616417470,,,
1602,peter,p,lee,,stanford university,2155162343,,,
1610,s,,kamath,,stanford university,2653281461,,,
1619,t,,yang,,northwestern polytechnical university,2642263437,,,
1627,david,,sacco,,oklahoma state university stillwater,2661634571,,,
1628,john,,shamshoian,,california polytechnic state university,2347016281,,,
1629,robert,b,szlavik,,,2004959031,,,
1630,dana,c,paquin,math,,2683205380,2008,Associate Professor,"B.S., Davidson College, 2002; Ph.D., Stanford University, 2007."
1631,galen,e,turner,,,2171552342,,,
1636,thomas,ryan,harris,,california polytechnic state university,2494739536,,,
1637,michael,,mazzella,,california polytechnic state university,2498114009,,,
1644,erin,,militzer,,ferris state university,2322616050,,,
1647,mingcheng,,tsai,,national taipei university of technology,2596448231,,,
1650,shelby,l,burnett,,california polytechnic state university,2797665582,,,
1651,ashley,,chandler,,california polytechnic state university,2798176115,,,
1723,sully,f,chen,,university of southern california,2818913912,,,
1743,z,,cooperband,,california polytechnic state university,2986332614,,,
1745,b,,quackenbush,,california polytechnic state university,2985378662,,,
1746,j,,rowley,,california polytechnic state university,2985372432,,,
1748,m,,west,,university of california irvine,2987455325,,,
1751,robert,g,niemeyer,,metropolitan state university of denver,2805014359,,,
1753,john,,rock,,california state polytechnic university pomona,2971061905,,,
1767,erin,p j,pearse,math,,2723899015,2012,Associate Professor,"B.S., University of California, Riverside, 1998; M.S., 2001; Ph.D., 2006."
1768,chad,,eckman,,california polytechnic state university,2500403835,,,
1769,jonathan,a,lindgren,,california polytechnic state university,2703759471,,,
1771,david,j,sacco,,california polytechnic state university,2630810347,,,
1772,zachariah,,zhang,,california polytechnic state university,2492052330,,,
1791,dylan,q,retsek,math,,2630516158,2003,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1996; M.A., Washington University, 1997; Ph.D., 2001."
1792,dylan,q,retsek,math,,2561011888,2003,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1996; M.A., Washington University, 1997; Ph.D., 2001."
1801,david,,parker,,,2761456890,,,
1802,kate,,riley,math,,2901441376,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1803,seigo,,robinson,,,2900727648,,,
1804,harry,,symington,,,2900602388,,,
1805,jane,,tewson,,,2901511539,,,
1806,kim,,jansson,,,2154776554,,,
1807,shyaam,,ramkumar,,,2901918835,,,
1808,david,,peck,,delft university of technology,2131410108,,,
1809,gianina,,ravenscroft,,university of western australia,1998600780,,,
1810,elizabeth,,thompson,,boston children s hospital,2110259588,,,
1811,emily,j,todd,,university of western australia,2162376312,,,
1812,kyle,s,yau,,university of western australia,2144645036,,,
1813,nina,,kresoje,,university of western australia,1232251774,,,
1814,padma,,sivadorai,,royal perth hospital,332228059,,,
1815,kathryn,,friend,,boston children s hospital,2122697520,,,
1816,kate,,riley,math,boston children s hospital,2603616332,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1817,nicholas,,manton,,institute of medical and veterinary science,2242295933,,,
1818,peter,c,blumbergs,,institute of medical and veterinary science,2311789739,,,
1819,michael,,fietz,,boston children s hospital,1974167204,,,
1820,rachael,m,duff,,university of western australia,2110836031,,,
1821,mark,r,davis,,royal perth hospital,2924630044,,,
1828,lucy,,owen,,de montfort university,2580028900,,,
1830,angela,,davies,,de montfort university,2214873460,,,
1832,brigitte,,vollmer,,university college london,2110464155,,,
1833,s,,roth,,university college london,2154568013,,,
1834,kate,,riley,math,university college london,2695404655,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1835,f,,obrien,,university college london,2121967861,,,
1836,j,,baudin,,university college london,2480248676,,,
1837,michelle,de,haan,,university college london,2295242978,,,
1838,faraneh,vargha,khadem,,university college london,2297980344,,,
1839,brian,g r,neville,,university college london,2073574098,,,
1840,john,s,wyatt,,university college london,2120727767,,,
1850,macarthur,,fergusson,,rmit university,2618183810,,,
1852,kate,,riley,math,,2658495086,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1853,alan,j,klockars,,,2056293086,,,
1854,kate,,riley,math,,2663283249,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1858,o,h w,martini,,university of cambridge,2633591765,,,
1859,richard,,temkin,,university of cambridge,2694380488,,,
1860,alwyn,,jones,,university of cambridge,2686586821,,,
1861,kate,,riley,math,university of cambridge,2679099628,2003,Professor,"B.S., South Dakota State University, 1980; M.S., Montana State University, 1992; Ph.D., 2003."
1862,hannah,j,gould,,university of cambridge,2028262282,,,
1871,jennifer,,moorhouse,,colgate university,2084851524,,,
1877,marian,e,robbins,math,bellarmine university,2518104058,2004,Professor,"B.A., Agnes Scott College, 1986; M.S., University of Virginia, 1989; Ph.D., 1992."
1878,sean,,effingerdean,,princeton university,2520814638,,,
1879,alan,,johnson,,university of california berkeley,2520997870,,,
1880,joseph,,reed,,california polytechnic state university,2632617478,,,
1882,david,b,pokorny,,university of california berkeley,2342001385,,,
1915,morgan,,sherman,math,,2510744920,2008,Professor,"B.A., Knox College, 1999; M.A., Columbia University, 2000; M.Phil., 2004; Ph.D., 2005."
1932,mark,,stankus,math,california polytechnic state university,2043937853,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1936,j,william,helton,,university of california san diego,2220378870,,,
1942,f,dell,kronewitter,,university of california san diego,2644287234,,,
1943,w,m,mceneaney,,north carolina state university,2609841488,,,
1944,mark,,stankus,math,california state university,2642937888,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1945,mark,,stankus,math,,2338805880,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1947,hoang,,mai,,,2561153691,,,
1950,lawrence,,sze,math,,2938742706,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1951,david,,aukerman,,,2077903513,,,
1952,ben,,kane,,university of wisconsin madison,2102383738,,,
1953,lawrence,,sze,math,california polytechnic state university,2714297034,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1954,john,a,baldwin,,columbia university,2558670804,,,
1955,melissa,,depweg,,,2501318188,,,
1957,abraham,,kunin,,,2667027759,,,
1959,james,,haglund,,university of illinois at urbana champaign,2116535525,,,
1961,lawrence,,sze,math,pennsylvania state university,2289068525,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1966,lawrence,,sze,math,pennsylvania state university,2671249482,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1967,rudolfo,,angeles,,,2154455266,,,
1970,mark,,tiefenbruck,,,218425877,,,
1971,lawrence,,sze,math,,2660624162,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1972,matthew,e,white,math,,2963629954,2001,Associate Professor,"B.S., Cornell University, 1990; M.S., California Polytechnic State University, San Luis Obispo, 1994; Ph.D., University of California, Santa Barbara, 2000."
1973,david,,bachman,,california polytechnic state university,2474918104,,,
1974,daryl,,cooper,,university of california santa barbara,3002110462,,,
1975,matthew,e,white,math,california polytechnic state university,2579745253,2001,Associate Professor,"B.S., Cornell University, 1990; M.S., California Polytechnic State University, San Luis Obispo, 1994; Ph.D., University of California, Santa Barbara, 2000."
1982,dana,c,ernst,,northern arizona university,2253323906,,,
1983,angie,,hodge,,university of nebraska lincoln,2785483203,,,
1988,younghun,,han,,dartmouth college,2684459012,,,
1990,yafang,,li,,dartmouth college,2101196552,,,
1992,casey,s,greene,,dartmouth college,2781361955,,,
1993,gang,,xie,,university of toronto,2159977930,,,
1994,brian,d,juran,,mayo clinic,421367217,,,
1995,dakai,,zhu,,dartmouth college,2618564139,,,
1996,david,c,qian,,dartmouth college,2211885735,,,
1997,james,a b,floyd,,queen mary university of london,2641292222,,,
1998,katherine,i,morley,,king s college london,2425970613,,,
1999,d,,prati,,,2106962304,,,
2000,ana,,lleo,,,2161281104,,,
2001,daniele,,cusi,,university of milan,1977255348,,,
2003,carl,a,anderson,,,2106186865,,,
2004,konstantinos,n,lazaridis,,mayo clinic,28027453,,,
2008,christopher,i,amos,,dartmouth college,2161839715,,,
2009,katherine,a,siminovitch,,university of toronto,1981978973,,,
2010,erik,m,schlicht,,mayo clinic,2426109927,,,
2011,craig,,lammert,,mayo clinic,2998640226,,,
2012,elizabeth,j,atkinson,,mayo clinic,2136131997,,,
2013,landon,l,chan,,mayo clinic,2442609907,,,
2014,mariza,de,andrade,,mayo clinic,2140490509,,,
2015,tobias,,balschun,,university of kiel,222532470,,,
2016,andrew,l,mason,,university of alberta,2155262042,,,
2017,robert,p,myers,,university of calgary,2167976415,,,
2018,jinyi,,zhang,,university of toronto,2132737793,,,
2019,piotr,,milkiewicz,,pomeranian medical university,62302363,,,
2020,jia,,qu,,wenzhou medical college,2137050031,,,
2021,joseph,a,odin,,icahn school of medicine at mount sinai,1972031888,,,
2022,velimir,a,luketic,,virginia commonwealth university,1912024331,,,
2023,bruce,r,bacon,,saint louis university,1989260030,,,
2024,henry,c,bodenheimer,,yeshiva university,2148845620,,,
2025,valentina,,liakina,,vilnius university,2035830369,,,
2026,catherine,,vincent,,universite de montreal,2577249707,,,
2027,cynthia,,levy,,university of miami,2234297818,,,
2028,peter,k,gregersen,,north shore lij health system,114551287,,,
2029,piero,luigi,almasio,,university of palermo,2439129797,,,
2032,a,,andriulli,,casa sollievo della sofferenza,2305693958,,,
2033,cristina,,barlassina,,university of milan,1784440584,,,
2035,antonio,,benedetti,,marche polytechnic university,2306533313,,,
2037,ilaria,,bianchi,,,2031385039,,,
2039,m,r,brunetto,,university of pisa,2015269382,,,
2040,savino,,bruno,,,2150022813,,,
2041,giovanni,,casella,,,2721158071,,,
2042,b,,coco,,university of pisa,2305973554,,,
2043,agostino,,colli,,,2160882147,,,
2044,m,,colombo,,,2966063420,,,
2045,silvia,,colombo,,,2613018175,,,
2046,c,,cursaro,,university of bologna,281727283,,,
2047,l,s,croce,,university of trieste,2098514593,,,
2048,andrea,,crosignani,,university of milan,1122665730,,,
2050,gianfranco,,elia,,,2542010203,,,
2051,luca,,fabris,,university of padua,2103505106,,,
2052,carlo,,ferrari,,,2944276883,,,
2054,barbara,,foglieni,,,2983331651,,,
2055,r,,fontana,,casa sollievo della sofferenza,2166845033,,,
2057,roberta,,lazzari,,university of padua,1851596344,,,
2058,f,s,macaluso,,university of palermo,2045627053,,,
2062,alberto,,mattalia,,,2397224359,,,
2063,renzo,,montanari,,,1980827504,,,
2064,lorenzo,,morini,,,2704142122,,,
2065,f,,morisco,,university of naples federico ii,1483531158,,,
2066,s,mousa,hani,,,2594805020,,,
2068,paolo,,muratori,,university of bologna,1528880709,,,
2069,g,,niro,,casa sollievo della sofferenza,2051354725,,,
2070,vincenzo,o,palmieri,,,2018909861,,,
2071,a,,picciotto,,university of genoa,2339537758,,,
2072,m,,podda,,,2124826759,,,
2073,piero,,portincasa,,,1874376104,,,
2075,f,,rosina,,,2302885944,,,
2076,sonia,,rossi,,,2118745200,,,
2077,ilaria,,sogno,,,2639518138,,,
2078,giancarlo,,spinzi,,,2630422052,,,
2079,marta,,spreafico,,,2984089620,,,
2082,sonia,,tarallo,,,2665321712,,,
2084,claudio,,tiribelli,,university of trieste,721792463,,,
2085,p,,toniutto,,university of udine,2053588651,,,
2086,maria,,vinci,,,2597482091,,,
2087,m,,zuin,,university of milan,2025488163,,,
2090,mesbah,,rahman,,princess of wales hospital,2651562253,,,
2093,christopher,,healey,,airedale general hospital,2592040431,,,
2098,pranab,,gyawali,,barking havering and redbridge university hospitals nhs trust,2656544666,,,
2101,richard,,marley,,royal london hospital,2591922967,,,
2104,aruna,,dias,,,2941527572,,,
2119,susan,,jones,,huddersfield royal infirmary,2923026646,,,
2121,mohamed,,dawwas,,,2716332137,,,
2127,david,,elphick,,,2711531150,,,
2140,lorraine,,hankey,,dorset county hospital nhs foundation trust,2594273324,,,
2141,christopher,,hovell,,dorset county hospital nhs foundation trust,2699398294,,,
2146,andrzej,,piotrowicz,,william harvey hospital,2678224883,,,
2152,andrea,,broad,,,2657609000,,,
2165,faiz,,ali,,withybush general hospital,2593279123,,,
2179,ian,,drake,,lancashire teaching hospitals nhs foundation trust,2913590417,,,
2186,alastair,,mcnair,,,2594391326,,,
2194,oza,,chirag,,national health service,2592173693,,,
2208,christopher,,shallcross,,raigmore hospital,2594629195,,,
2212,john,f,dillon,,ninewells hospital,2104584368,,,
2222,dyder,,stephen,,queen s university,2592990488,,,
2228,r,,aspinall,,queen alexandra hospital,2647133159,,,
2236,william,,stableforth,,royal cornwall hospital,2671350524,,,
2243,paul,g,richardson,,,2134517984,,,
2252,sharat,,misra,,sherwood forest hospitals nhs foundation trust,2593080104,,,
2266,aditya,,mandal,,united lincolnshire hospitals nhs trust,2684518504,,,
2269,sanjiv,,jain,,pilgrim hospital,2592819774,,,
2271,geeta,,prasad,,,2703942368,,,
2282,subramaniam,,ramakrishnan,,,2917638521,,,
2293,yeng,,ang,,,3002228942,,,
2307,caroline,,lawlor,,,2676925894,,,
2318,janeane,,hails,,,2709356981,,,
2322,sue,,glenn,,,2594276951,,,
2333,helen,,wooldridge,,,2592184670,,,
2334,rachel,,abrahams,,,2712574416,,,
